datetime,location,lat,lon,temperature_2m,apparent_temp,precipitation_mm,windspeed,snowfall,snow_depth,is_rainy,precip_last_3h,mins_since_rain
2025-12-01T00:00:00,financial_district,40.7074,-74.0113,3.3,-0.7,0.0,14.8,0.0,0.0,False,0.0,300
2025-12-01T01:00:00,financial_district,40.7074,-74.0113,3.2,-1.4,0.0,17.8,0.0,0.0,False,0.0,360
2025-12-01T02:00:00,financial_district,40.7074,-74.0113,3.0,-1.8,0.0,17.1,0.0,0.0,False,0.0,420
2025-12-01T03:00:00,financial_district,40.7074,-74.0113,2.3,-1.9,0.0,11.4,0.0,0.0,False,0.0,480
2025-12-01T04:00:00,financial_district,40.7074,-74.0113,2.0,-2.8,0.0,13.8,0.0,0.0,False,0.0,540
2025-12-01T05:00:00,financial_district,40.7074,-74.0113,1.7,-3.2,0.0,14.6,0.0,0.0,False,0.0,600
2025-12-01T06:00:00,financial_district,40.7074,-74.0113,1.6,-3.2,0.0,13.4,0.0,0.0,False,0.0,660
2025-12-01T07:00:00,financial_district,40.7074,-74.0113,1.3,-2.9,0.0,10.0,0.0,0.0,False,0.0,720
2025-12-01T08:00:00,financial_district,40.7074,-74.0113,1.5,-2.9,0.0,11.5,0.0,0.0,False,0.0,780
2025-12-01T09:00:00,financial_district,40.7074,-74.0113,2.2,-2.4,0.0,12.6,0.0,0.0,False,0.0,840
2025-12-01T10:00:00,financial_district,40.7074,-74.0113,3.1,-2.1,0.0,15.1,0.0,0.0,False,0.0,900
2025-12-01T11:00:00,financial_district,40.7074,-74.0113,3.4,-1.7,0.0,14.6,0.0,0.0,False,0.0,960
2025-12-01T12:00:00,financial_district,40.7074,-74.0113,4.0,-1.1,0.0,13.8,0.0,0.0,False,0.0,1020
2025-12-01T13:00:00,financial_district,40.7074,-74.0113,4.3,-0.5,0.0,12.4,0.0,0.0,False,0.0,1080
2025-12-01T14:00:00,financial_district,40.7074,-74.0113,5.2,0.4,0.0,11.2,0.0,0.0,False,0.0,1140
